,answer_name,answer_agreement,answer_price,answer_satisfaction,city,model_landlord,model_renter,renter_name,experiment_id,interview_partner,correct_character
457,Maryam Abbasi,Yes,750,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,718dd3d2-8709-413c-ab73-31eb827eea48,renter,1.0
458,Peter Schmidt,Yes,1100,7.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,7666dd42-85d1-46e4-8f8c-33b87b1914e4,landlord,1.0
459,Maryam Abbasi,Yes,1100,8.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,7666dd42-85d1-46e4-8f8c-33b87b1914e4,renter,1.0
460,Peter Schmidt,Yes,750,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,8876d902-62a8-414b-af8a-3168c2b050e3,landlord,1.0
461,Maryam Abbasi,Yes,750,9.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,8876d902-62a8-414b-af8a-3168c2b050e3,renter,1.0
462,Peter Schmidt,Yes,800,8.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,9507f6e6-9272-4489-a77e-1f7b36f8d4b3,landlord,1.0
463,Maryam Abbasi,Yes,850,9.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,9507f6e6-9272-4489-a77e-1f7b36f8d4b3,renter,1.0
464,Peter Schmidt,Yes,537,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,975d4570-d381-4408-8dd3-ef9835f7f9a4,landlord,1.0
465,Maryam Abbasi,Yes,537,9.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,975d4570-d381-4408-8dd3-ef9835f7f9a4,renter,1.0
466,Peter Schmidt,Yes,1.350,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,a10c820e-c33e-4dbe-abf1-b996835d36b6,landlord,1.0
467,Maryam Abbasi,Yes,1.350,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,a10c820e-c33e-4dbe-abf1-b996835d36b6,renter,1.0
468,Peter Schmidt,No,900,5.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,aa0b59ce-efbb-41f6-91ba-95ecf170bad2,landlord,1.0
469,Maryam Abbasi,No,Null,5.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,aa0b59ce-efbb-41f6-91ba-95ecf170bad2,renter,1.0
470,Peter Schmidt,Yes,785,8.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,f6166b24-cc9d-4714-87e7-22189ae28b8c,landlord,1.0
471,Maryam Abbasi,Yes,785,8.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,f6166b24-cc9d-4714-87e7-22189ae28b8c,renter,1.0
472,Peter Schmidt,Yes,875,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,fc3fc3b9-7389-4ca3-95f4-f7fe6bfee75e,landlord,1.0
473,Maryam Abbasi,Yes,875,10.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,fc3fc3b9-7389-4ca3-95f4-f7fe6bfee75e,renter,1.0
474,Peter Schmidt,Yes,775,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,0cdfd99d-4d7a-4386-ad5a-6e2ee4c4e05c,landlord,1.0
475,Maryam Abbasi,Yes,775,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,0cdfd99d-4d7a-4386-ad5a-6e2ee4c4e05c,renter,1.0
476,Peter Schmidt,Yes,700,9.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,10cdf9cd-1ee1-4739-b35c-1793deef7053,landlord,1.0
477,Maryam Abbasi,Yes,700,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,10cdf9cd-1ee1-4739-b35c-1793deef7053,renter,1.0
478,Peter Schmidt,Yes,575,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,16ac257b-7936-4235-9f75-7f93e57cc031,landlord,1.0
479,Maryam Abbasi,Yes,575,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,16ac257b-7936-4235-9f75-7f93e57cc031,renter,1.0
480,Peter Schmidt,Yes,725,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,1e48254a-3661-4ff0-99fa-8c20f319225e,landlord,1.0
481,Maryam Abbasi,Yes,725,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,1e48254a-3661-4ff0-99fa-8c20f319225e,renter,1.0
482,Peter Schmidt,No,Null,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,25bebbfe-cc30-4028-9784-6a3390bdff24,landlord,1.0
483,Maryam Abbasi,No,Null,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,25bebbfe-cc30-4028-9784-6a3390bdff24,renter,1.0
484,Peter Schmidt,No,Null,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,357d5669-91fa-457d-9f82-9480ec54f1f2,landlord,1.0
485,Maryam Abbasi,No,Null,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,357d5669-91fa-457d-9f82-9480ec54f1f2,renter,1.0
486,Peter Schmidt,Yes,600,9.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,3914f7cb-358d-402a-93bb-9c027b2db1ba,landlord,1.0
487,Maryam Abbasi,Yes,575,9.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,3914f7cb-358d-402a-93bb-9c027b2db1ba,renter,1.0
488,Peter Schmidt,Yes,675,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,44af161d-6e45-4ddb-94f0-4d5241414e26,landlord,1.0
489,Maryam Abbasi,Yes,675,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,44af161d-6e45-4ddb-94f0-4d5241414e26,renter,1.0
490,Peter Schmidt,Yes,690,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,530eff10-f7bb-4669-9837-81a30898e0d8,landlord,1.0
491,Maryam Abbasi,Yes,690,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,530eff10-f7bb-4669-9837-81a30898e0d8,renter,1.0
492,Peter Schmidt,Yes,775,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,5b3c2187-2fb1-46e9-83ab-b77182c2270a,landlord,1.0
493,Maryam Abbasi,Yes,775,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,5b3c2187-2fb1-46e9-83ab-b77182c2270a,renter,1.0
494,Peter Schmidt,Yes,750,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,646baff3-27a0-42dc-a1c2-2461ba36fd57,landlord,1.0
495,Maryam Abbasi,Yes,750,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,646baff3-27a0-42dc-a1c2-2461ba36fd57,renter,1.0
496,Peter Schmidt,No,Null,1.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,7e443667-0dbb-40e2-a4f4-98497cca8b39,landlord,1.0
497,Peter Schmidt,No,Null,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,7e443667-0dbb-40e2-a4f4-98497cca8b39,renter,0.0
498,Peter Schmidt,Yes,650,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,8ed1a761-242a-4b4d-b6e7-899381331f3d,landlord,1.0
499,Maryam Abbasi,Yes,650,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,8ed1a761-242a-4b4d-b6e7-899381331f3d,renter,1.0
500,Peter Schmidt,No,Null,1.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,9ba849ec-d185-470d-ba8c-a802f2a1d500,landlord,1.0
501,Maryam Abbasi,No,Null,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,9ba849ec-d185-470d-ba8c-a802f2a1d500,renter,1.0
502,Peter Schmidt,No,Null,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,9e28ce56-1cff-4e7f-b358-bc61728b3db2,landlord,1.0
503,Maryam Abbasi,No,Null,5.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,9e28ce56-1cff-4e7f-b358-bc61728b3db2,renter,1.0
504,Peter Schmidt,No,700,6.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,a06a0dc9-8096-4234-b088-dba8c193fe8b,landlord,1.0
505,Maryam Abbasi,No,700,5.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,a06a0dc9-8096-4234-b088-dba8c193fe8b,renter,1.0
506,Peter Schmidt,No,550,1.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,a55b37d2-a2de-4a4e-ae3a-26d78445bf55,landlord,1.0
507,Maryam Abbasi,No,Null,1.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,a55b37d2-a2de-4a4e-ae3a-26d78445bf55,renter,1.0
508,Peter Schmidt,Yes,650,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,a57c52b6-2414-47c5-9157-79f950eaf6e3,landlord,1.0
509,Maryam Abbasi,Yes,650,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,a57c52b6-2414-47c5-9157-79f950eaf6e3,renter,1.0
510,Peter Schmidt,Yes,700,9.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,aa64efde-8ddb-4827-b542-269ef4b20b4c,landlord,1.0
511,Maryam Abbasi,Yes,700,10.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,aa64efde-8ddb-4827-b542-269ef4b20b4c,renter,1.0
512,Peter Schmidt,Yes,830,9.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,abf51506-f876-4d36-bc5e-c24af8efb284,landlord,1.0
513,Maryam Abbasi,Yes,830,9.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,abf51506-f876-4d36-bc5e-c24af8efb284,renter,1.0
514,Peter Schmidt,Yes,660,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,b966c389-9b89-4d83-b47f-4659a8b3f7f5,landlord,1.0
515,Maryam Abbasi,Yes,660,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,b966c389-9b89-4d83-b47f-4659a8b3f7f5,renter,1.0
516,Peter Schmidt,Yes,875,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,bcddde6e-1890-46d1-8047-938381443a98,landlord,1.0
517,Maryam Abbasi,Yes,875,9.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,bcddde6e-1890-46d1-8047-938381443a98,renter,1.0
518,Peter Schmidt,Yes,800,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,ce66deb8-462d-4889-9de4-4bcb9e2ff911,landlord,1.0
519,Maryam Abbasi,Yes,800,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,ce66deb8-462d-4889-9de4-4bcb9e2ff911,renter,1.0
520,Peter Schmidt,No,Null,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,d26e1e81-562d-410a-9766-99e4a5564f54,landlord,1.0
521,Maryam Abbasi,No,Null,1.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,d26e1e81-562d-410a-9766-99e4a5564f54,renter,1.0
522,Peter Schmidt,Yes,775,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,d92bfd20-263c-48cb-86f7-e1b10f5abdee,landlord,1.0
523,Maryam Abbasi,Yes,775,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,d92bfd20-263c-48cb-86f7-e1b10f5abdee,renter,1.0
524,Peter Schmidt,No,1100,1.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,04e66956-56ce-4f0c-a2ba-c7a4df3e2f8f,landlord,1.0
525,Maryam Abbasi,Yes,1100,Null,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,04e66956-56ce-4f0c-a2ba-c7a4df3e2f8f,renter,1.0
526,Peter Schmidt,Yes,875,8.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,0efc4007-88fb-4c53-b1a3-bc39dc92150c,landlord,1.0
527,Maryam Abbasi,Yes,875,8.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,0efc4007-88fb-4c53-b1a3-bc39dc92150c,renter,1.0
528,Peter Schmidt,Yes,1.125,Null,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,23be9627-eb52-446e-bda2-7fc4ae89f7d8,landlord,1.0
529,Maryam Abbasi,Yes,1.125,Null,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,23be9627-eb52-446e-bda2-7fc4ae89f7d8,renter,1.0
530,Peter Schmidt,No,Null,5.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,2d0b2c98-2610-4ffd-8057-1144d4c4c873,landlord,1.0
531,Maryam Abbasi,No,Null,5.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,2d0b2c98-2610-4ffd-8057-1144d4c4c873,renter,1.0
532,Peter Schmidt,Yes,625,Null,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,39a8d2c4-880a-4e12-a44c-870227b24290,landlord,1.0
533,Maryam Abbasi,Yes,625,9.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,39a8d2c4-880a-4e12-a44c-870227b24290,renter,1.0
534,Peter Schmidt,Yes,1.900,8.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,65ce6477-5749-4e72-8277-344b3d8b0a4e,landlord,1.0
535,Maryam Abbasi,Yes,1.900,9.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,65ce6477-5749-4e72-8277-344b3d8b0a4e,renter,1.0
536,Peter Schmidt,Yes,1050,Null,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,6bab2f23-601c-4082-a44d-f3bf94f97d43,landlord,1.0
537,Maryam Abbasi,Yes,1050,9.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,6bab2f23-601c-4082-a44d-f3bf94f97d43,renter,1.0
538,Peter Schmidt,Yes,1025,8.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,7dfba3dc-4cc7-4a60-bcaf-dc188aac9ae6,landlord,1.0
539,Maryam Abbasi,Yes,1025,Null,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,7dfba3dc-4cc7-4a60-bcaf-dc188aac9ae6,renter,1.0
540,Peter Schmidt,No,Null,5.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,8f63838e-b125-4ec0-b234-7145e061f791,landlord,1.0
541,Maryam Abbasi,No,Null,Null,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,8f63838e-b125-4ec0-b234-7145e061f791,renter,1.0
542,Peter Schmidt,Yes,950,8.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,98d2f2e8-3ba1-4133-ac49-d57eda7a7dea,landlord,1.0
543,Maryam Abbasi,Yes,950,Null,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,98d2f2e8-3ba1-4133-ac49-d57eda7a7dea,renter,1.0
544,Peter Schmidt,Yes,850,Null,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,9cc212f1-5b7c-4f28-bf40-9ba4d27a1c0e,landlord,1.0
545,Maryam Abbasi,Yes,850,Null,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,9cc212f1-5b7c-4f28-bf40-9ba4d27a1c0e,renter,1.0
546,Peter Schmidt,Yes,1.350,8.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,ab0bb2f7-6eed-4598-8db1-2df964d0dabe,landlord,1.0
547,Maryam Abbasi,No,Null,Null,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,ab0bb2f7-6eed-4598-8db1-2df964d0dabe,renter,1.0
548,Peter Schmidt,Yes,1.400,8.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,c0b5b0a4-3bf9-4cd7-a32b-0e41a26ec0cb,landlord,1.0
549,Maryam Abbasi,Yes,1.400,Null,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,c0b5b0a4-3bf9-4cd7-a32b-0e41a26ec0cb,renter,1.0
550,Peter Schmidt,No,Null,5.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,c9bd6a52-d34f-49a8-b823-ed5f55992755,landlord,1.0
551,Maryam Abbasi,No,Null,Null,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,c9bd6a52-d34f-49a8-b823-ed5f55992755,renter,1.0
552,Peter Schmidt,Yes,950,8.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,cc4f8e76-4069-42a3-a25c-64b1a7dd524d,landlord,1.0
553,Maryam Abbasi,Yes,950,8.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,cc4f8e76-4069-42a3-a25c-64b1a7dd524d,renter,1.0
554,Peter Schmidt,No,Null,Null,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,cedf68cd-987c-454c-8d0b-5c939391f993,landlord,1.0
555,Maryam Abbasi,Yes,925,10.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,cedf68cd-987c-454c-8d0b-5c939391f993,renter,1.0
556,Peter Schmidt,Yes,840,8.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,d26f06c8-9cda-453e-9fd6-74d9d3a74932,landlord,1.0
557,Maryam Abbasi,Yes,840,Null,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,d26f06c8-9cda-453e-9fd6-74d9d3a74932,renter,1.0
558,Peter Schmidt,Yes,875,Null,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,d3d00419-52e9-4d38-b362-7fddd689777f,landlord,1.0
559,Maryam Abbasi,Yes,875,Null,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,d3d00419-52e9-4d38-b362-7fddd689777f,renter,1.0
560,Peter Schmidt,No,825,5.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,e2274062-ab01-4d9f-bea5-1cef40c5fc37,landlord,1.0
561,Maryam Abbasi,No,825,5.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,e2274062-ab01-4d9f-bea5-1cef40c5fc37,renter,1.0
562,Peter Schmidt,No,Null,1.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,ee0cbdc8-1915-4a52-817e-21f05fcc2ec8,landlord,1.0
563,Maryam Abbasi,No,Null,5.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,ee0cbdc8-1915-4a52-817e-21f05fcc2ec8,renter,1.0
564,Peter Schmidt,No,1.300,7.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,efd504e3-79d7-40e6-8a71-23427a398c69,landlord,1.0
565,Maryam Abbasi,No,Null,5.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,efd504e3-79d7-40e6-8a71-23427a398c69,renter,1.0
566,Peter Schmidt,Yes,725,8.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,f1c2cd29-3067-40f5-88ca-5dd0f45c537d,landlord,1.0
567,Maryam Abbasi,Yes,725,9.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,f1c2cd29-3067-40f5-88ca-5dd0f45c537d,renter,1.0
568,Peter Schmidt,Yes,725,Null,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,f7c1aeda-7853-4621-9691-a6009b540586,landlord,1.0
569,Maryam Abbasi,Yes,725,7.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,f7c1aeda-7853-4621-9691-a6009b540586,renter,1.0
570,Peter Schmidt,Yes,1.150,Null,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,fac5a965-01c7-468a-bfd1-e98ea05f35b1,landlord,1.0
571,Maryam Abbasi,Yes,1.150,Null,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,fac5a965-01c7-468a-bfd1-e98ea05f35b1,renter,1.0
572,Peter Schmidt,Yes,1350,Null,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,fb0611d3-ed5b-4343-adbb-9568c642ce47,landlord,1.0
573,Maryam Abbasi,Yes,1350,8.0,München,Yi-34B-Chat,Yi-34B-Chat,Maryam Abbasi,fb0611d3-ed5b-4343-adbb-9568c642ce47,renter,1.0
574,Peter Schmidt,No,Null,5.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,2370d332-6dbe-4661-ba40-ecb5274df1fb,landlord,1.0
575,Max Müller,No,Null,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,2370d332-6dbe-4661-ba40-ecb5274df1fb,renter,1.0
576,Peter Schmidt,Yes,730,8.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,277b13f4-3a95-44d3-b921-f399abc96bff,landlord,1.0
577,Max Müller,Yes,730,8.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,277b13f4-3a95-44d3-b921-f399abc96bff,renter,1.0
578,Peter Schmidt,Yes,875,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,2946262a-5ded-4878-bf36-8d5aaee374d1,landlord,1.0
579,Max Müller,Yes,875,8.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,2946262a-5ded-4878-bf36-8d5aaee374d1,renter,1.0
580,Peter Schmidt,Yes,1.100,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,34f94cc2-dcdf-46e4-87d1-237c6b9be09b,landlord,1.0
581,Max Müller,Yes,1100,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,34f94cc2-dcdf-46e4-87d1-237c6b9be09b,renter,1.0
582,Peter Schmidt,Yes,850,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,3a264ddd-2d50-4f5a-83a5-70711563fe21,landlord,1.0
583,Max Müller,Yes,850,8.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,3a264ddd-2d50-4f5a-83a5-70711563fe21,renter,1.0
584,Peter Schmidt,No,Null,5.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,3ca7d884-1e73-4fe2-af1d-81c56e25b6fc,landlord,1.0
585,Max Müller,No,700,1.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,3ca7d884-1e73-4fe2-af1d-81c56e25b6fc,renter,1.0
586,Peter Schmidt,No,Null,1.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,41e33da0-80e3-4e40-8805-77f92f09d3a0,landlord,1.0
587,Max Müller,No,Null,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,41e33da0-80e3-4e40-8805-77f92f09d3a0,renter,1.0
588,Peter Schmidt,Yes,925,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,49a5a0e2-d175-40fa-bc54-0d749c243a90,landlord,1.0
589,Max Müller,Yes,925,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,49a5a0e2-d175-40fa-bc54-0d749c243a90,renter,1.0
590,Peter Schmidt,Yes,650,10.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,5375f001-9c1e-4b7d-bc4b-0ca158a5832a,landlord,1.0
591,Max Müller,Yes,650,8.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,5375f001-9c1e-4b7d-bc4b-0ca158a5832a,renter,1.0
592,Peter Schmidt,Yes,880,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,55132a3b-9dd1-427f-a692-08466074fc71,landlord,1.0
593,Max Müller,Yes,880,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,55132a3b-9dd1-427f-a692-08466074fc71,renter,1.0
594,Peter Schmidt,Yes,1.275,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,661d737e-dee6-4c2b-ac30-09b43dafa1a3,landlord,1.0
595,Max Müller,Yes,1.275,8.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,661d737e-dee6-4c2b-ac30-09b43dafa1a3,renter,1.0
596,Peter Schmidt,Yes,800,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,8469022f-46cd-4912-807b-0f3bb261bd53,landlord,1.0
597,Max Müller,Yes,800,8.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,8469022f-46cd-4912-807b-0f3bb261bd53,renter,1.0
598,Peter Schmidt,No,Null,1.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,895436b7-055f-4834-877d-f3b529e24bd2,landlord,1.0
599,Max Müller,No,Null,5.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,895436b7-055f-4834-877d-f3b529e24bd2,renter,1.0
600,Peter Schmidt,No,825,1.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,8fb793e2-3ba1-4291-a7f5-8010986031a7,landlord,1.0
601,Max Müller,No,Null,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,8fb793e2-3ba1-4291-a7f5-8010986031a7,renter,1.0
602,Peter Schmidt,Yes,1000,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,918c7f79-563d-484e-9dc2-5a4901346d9d,landlord,1.0
603,Max Müller,Yes,1000,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,918c7f79-563d-484e-9dc2-5a4901346d9d,renter,1.0
604,Peter Schmidt,No,Null,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,98779a03-ab99-49cc-94f7-3a7443fbbbe7,landlord,1.0
605,Max Müller,No,Null,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,98779a03-ab99-49cc-94f7-3a7443fbbbe7,renter,1.0
606,Peter Schmidt,Yes,825,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,9c90979e-2b3c-4f27-874c-6d7c941adfd6,landlord,1.0
607,Max Müller,Yes,825,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,9c90979e-2b3c-4f27-874c-6d7c941adfd6,renter,1.0
608,Peter Schmidt,Yes,1.050,8.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,9fb92ca8-47ad-4aec-adef-30db096ece1c,landlord,1.0
